Timestamp,Target Class,Threat Level,Confidence (%),Bounding Box
19:29:58.245,PERSON,ORTA,71,"(174, 84, 891, 713)"
19:29:58.298,PERSON,ORTA,77,"(183, 88, 890, 713)"
19:29:58.357,PERSON,ORTA,77,"(183, 88, 890, 713)"
19:29:58.409,PERSON,ORTA,80,"(178, 154, 889, 712)"
19:29:58.465,PERSON,ORTA,81,"(183, 96, 884, 712)"
19:29:58.465,CLOCK,ASAGI,41,"(240, 128, 333, 214)"
19:29:58.523,PERSON,ORTA,81,"(183, 96, 884, 712)"
19:29:58.523,CLOCK,ASAGI,41,"(240, 128, 333, 214)"
19:29:58.581,PERSON,ORTA,84,"(190, 82, 886, 712)"
19:29:58.635,PERSON,ORTA,78,"(180, 206, 893, 713)"
19:29:58.688,PERSON,ORTA,82,"(173, 100, 889, 712)"
19:29:58.688,REMOTE,ASAGI,41,"(497, 414, 657, 588)"
19:29:58.749,PERSON,ORTA,85,"(173, 121, 886, 713)"
19:29:58.749,REMOTE,ASAGI,42,"(494, 413, 656, 585)"
19:29:58.809,PERSON,ORTA,82,"(177, 108, 887, 712)"
19:29:58.809,REMOTE,ASAGI,42,"(495, 412, 655, 579)"
19:29:58.862,PERSON,ORTA,86,"(171, 190, 890, 713)"
19:29:58.862,REMOTE,ASAGI,57,"(492, 409, 652, 572)"
19:29:58.918,PERSON,ORTA,86,"(167, 113, 891, 713)"
19:29:58.918,REMOTE,ASAGI,56,"(493, 407, 653, 569)"
19:29:58.975,PERSON,ORTA,82,"(164, 115, 890, 713)"
19:29:58.975,REMOTE,ASAGI,50,"(490, 406, 650, 567)"
19:29:59.033,PERSON,ORTA,82,"(164, 115, 890, 713)"
19:29:59.033,REMOTE,ASAGI,50,"(490, 406, 650, 567)"
19:29:59.089,PERSON,ORTA,85,"(166, 87, 890, 713)"
19:29:59.089,REMOTE,ASAGI,48,"(489, 405, 650, 564)"
19:29:59.146,PERSON,ORTA,85,"(160, 205, 894, 713)"
19:29:59.146,REMOTE,ASAGI,45,"(485, 405, 648, 562)"
19:29:59.204,PERSON,ORTA,89,"(164, 81, 891, 713)"
19:29:59.262,PERSON,ORTA,85,"(159, 186, 887, 713)"
19:29:59.317,PERSON,ORTA,86,"(168, 138, 892, 714)"
19:29:59.373,PERSON,ORTA,85,"(158, 139, 887, 713)"
19:29:59.431,PERSON,ORTA,87,"(164, 180, 887, 713)"
19:29:59.488,PERSON,ORTA,86,"(155, 95, 887, 713)"
19:29:59.545,PERSON,ORTA,86,"(155, 95, 887, 713)"
19:29:59.602,PERSON,ORTA,85,"(155, 222, 891, 714)"
19:29:59.657,PERSON,ORTA,84,"(150, 210, 884, 714)"
19:29:59.657,REMOTE,ASAGI,40,"(475, 394, 639, 539)"
19:29:59.713,PERSON,ORTA,84,"(150, 210, 884, 714)"
19:29:59.713,REMOTE,ASAGI,40,"(475, 394, 639, 539)"
19:29:59.767,PERSON,ORTA,87,"(156, 182, 888, 714)"
19:29:59.767,REMOTE,ASAGI,48,"(474, 395, 639, 538)"
19:29:59.821,PERSON,ORTA,86,"(153, 119, 891, 715)"
19:29:59.878,PERSON,ORTA,84,"(151, 177, 890, 714)"
19:29:59.933,PERSON,ORTA,87,"(161, 207, 891, 714)"
19:29:59.933,REMOTE,ASAGI,43,"(473, 393, 639, 529)"
19:29:59.987,PERSON,ORTA,83,"(147, 186, 892, 714)"
19:29:59.987,REMOTE,ASAGI,46,"(473, 393, 638, 529)"
19:30:00.045,PERSON,ORTA,83,"(147, 186, 892, 714)"
19:30:00.045,REMOTE,ASAGI,46,"(473, 393, 638, 529)"
19:30:00.099,PERSON,ORTA,84,"(146, 199, 888, 715)"
19:30:00.099,REMOTE,ASAGI,49,"(472, 391, 638, 526)"
19:30:00.159,PERSON,ORTA,83,"(144, 206, 889, 714)"
19:30:00.159,REMOTE,ASAGI,46,"(472, 389, 639, 521)"
19:30:00.212,PERSON,ORTA,83,"(144, 206, 889, 714)"
19:30:00.212,REMOTE,ASAGI,46,"(472, 389, 639, 521)"
19:30:00.268,PERSON,ORTA,84,"(155, 112, 893, 714)"
19:30:00.268,REMOTE,ASAGI,49,"(473, 389, 638, 520)"
19:30:00.333,PERSON,ORTA,84,"(151, 201, 897, 714)"
19:30:00.333,REMOTE,ASAGI,58,"(472, 390, 637, 519)"
19:30:00.404,PERSON,ORTA,87,"(152, 201, 890, 714)"
19:30:00.404,REMOTE,ASAGI,57,"(471, 389, 638, 517)"
19:30:00.463,PERSON,ORTA,84,"(152, 181, 888, 714)"
19:30:00.463,REMOTE,ASAGI,49,"(472, 389, 638, 514)"
19:30:00.528,PERSON,ORTA,84,"(150, 89, 892, 714)"
19:30:00.528,REMOTE,ASAGI,50,"(472, 387, 638, 515)"
19:30:00.589,PERSON,ORTA,83,"(145, 172, 894, 714)"
19:30:00.589,REMOTE,ASAGI,55,"(472, 387, 639, 511)"
19:30:00.650,PERSON,ORTA,84,"(146, 191, 891, 714)"
19:30:00.650,REMOTE,ASAGI,63,"(473, 386, 638, 510)"
19:30:00.706,PERSON,ORTA,84,"(145, 210, 884, 714)"
19:30:00.706,REMOTE,ASAGI,50,"(473, 386, 638, 511)"
19:30:00.763,PERSON,ORTA,83,"(149, 96, 897, 714)"
19:30:00.763,REMOTE,ASAGI,46,"(473, 386, 638, 508)"
19:30:00.821,PERSON,ORTA,83,"(150, 162, 895, 714)"
19:30:00.821,REMOTE,ASAGI,61,"(473, 386, 638, 507)"
19:30:00.877,PERSON,ORTA,83,"(142, 191, 893, 715)"
19:30:00.877,REMOTE,ASAGI,55,"(474, 385, 639, 507)"
19:30:00.936,PERSON,ORTA,83,"(142, 191, 893, 715)"
19:30:00.936,REMOTE,ASAGI,55,"(474, 385, 639, 507)"
19:30:00.992,PERSON,ORTA,84,"(142, 200, 890, 714)"
19:30:00.992,REMOTE,ASAGI,50,"(473, 385, 640, 505)"
19:30:01.052,PERSON,ORTA,86,"(141, 118, 891, 713)"
19:30:01.110,PERSON,ORTA,85,"(138, 174, 893, 714)"
19:30:01.110,REMOTE,ASAGI,52,"(473, 382, 640, 496)"
19:30:01.165,PERSON,ORTA,84,"(139, 183, 892, 714)"
19:30:01.165,REMOTE,ASAGI,47,"(473, 381, 640, 500)"
19:30:01.222,PERSON,ORTA,85,"(136, 138, 891, 714)"
19:30:01.222,REMOTE,ASAGI,51,"(474, 381, 640, 500)"
19:30:01.280,PERSON,ORTA,84,"(136, 111, 891, 714)"
19:30:01.280,REMOTE,ASAGI,44,"(474, 380, 640, 498)"
19:30:01.341,PERSON,ORTA,85,"(136, 186, 889, 714)"
19:30:01.341,REMOTE,ASAGI,48,"(474, 379, 640, 497)"
19:30:01.398,PERSON,ORTA,82,"(140, 146, 894, 714)"
19:30:01.398,REMOTE,ASAGI,47,"(474, 379, 641, 498)"
19:30:01.457,PERSON,ORTA,86,"(139, 144, 890, 714)"
19:30:01.457,REMOTE,ASAGI,43,"(475, 382, 640, 502)"
19:30:01.515,PERSON,ORTA,84,"(140, 103, 891, 714)"
19:30:01.573,PERSON,ORTA,83,"(145, 176, 893, 714)"
19:30:01.573,REMOTE,ASAGI,47,"(474, 382, 641, 507)"
19:30:01.644,PERSON,ORTA,83,"(145, 176, 893, 714)"
19:30:01.644,REMOTE,ASAGI,47,"(474, 382, 641, 507)"
19:30:01.709,PERSON,ORTA,85,"(143, 135, 891, 715)"
19:30:01.709,REMOTE,ASAGI,40,"(474, 381, 641, 511)"
19:30:01.767,PERSON,ORTA,88,"(150, 130, 887, 713)"
19:30:01.825,PERSON,ORTA,88,"(150, 130, 887, 713)"
19:30:01.878,PERSON,ORTA,86,"(155, 104, 892, 713)"
19:30:01.878,REMOTE,ASAGI,55,"(467, 393, 632, 585)"
19:30:01.930,PERSON,ORTA,85,"(151, 102, 892, 713)"
19:30:01.930,REMOTE,ASAGI,65,"(462, 398, 629, 602)"
19:30:01.983,PERSON,ORTA,78,"(159, 86, 895, 711)"
19:30:01.983,REMOTE,ASAGI,56,"(438, 409, 611, 630)"
19:30:02.038,PERSON,ORTA,78,"(158, 178, 889, 713)"
19:30:02.038,REMOTE,ASAGI,63,"(413, 414, 597, 645)"
19:30:02.092,PERSON,ORTA,80,"(164, 113, 888, 714)"
19:30:02.092,REMOTE,ASAGI,63,"(390, 425, 576, 663)"
19:30:02.148,PERSON,ORTA,80,"(164, 113, 888, 714)"
19:30:02.148,REMOTE,ASAGI,63,"(390, 425, 576, 663)"
19:30:02.204,PERSON,ORTA,53,"(449, 221, 892, 714)"
19:30:02.258,PERSON,ORTA,74,"(349, 185, 891, 714)"
19:30:02.258,CLOCK,ASAGI,44,"(242, 127, 337, 212)"
19:30:02.314,PERSON,ORTA,74,"(349, 185, 891, 714)"
19:30:02.314,CLOCK,ASAGI,44,"(242, 127, 337, 212)"
19:30:02.371,PERSON,ORTA,84,"(318, 83, 892, 714)"
19:30:02.428,PERSON,ORTA,81,"(322, 162, 888, 715)"
19:30:02.484,PERSON,ORTA,76,"(325, 101, 888, 715)"
19:30:02.540,PERSON,ORTA,81,"(328, 157, 889, 715)"
19:30:02.595,PERSON,ORTA,79,"(329, 100, 892, 714)"
19:30:02.651,PERSON,ORTA,84,"(333, 107, 887, 714)"
19:30:02.706,PERSON,ORTA,82,"(335, 83, 887, 714)"
19:30:02.760,PERSON,ORTA,80,"(335, 121, 893, 714)"
19:30:02.760,CLOCK,ASAGI,51,"(244, 127, 336, 212)"
19:30:02.819,PERSON,ORTA,80,"(335, 121, 893, 714)"
19:30:02.819,CLOCK,ASAGI,51,"(244, 127, 336, 212)"
19:30:02.874,PERSON,ORTA,80,"(335, 184, 889, 714)"
19:30:02.931,PERSON,ORTA,82,"(334, 179, 884, 714)"
19:30:02.985,PERSON,ORTA,84,"(338, 81, 886, 714)"
19:30:03.040,PERSON,ORTA,81,"(339, 84, 885, 714)"
19:30:03.097,PERSON,ORTA,85,"(337, 108, 888, 714)"
19:30:03.156,PERSON,ORTA,85,"(337, 108, 888, 714)"
19:30:03.207,PERSON,ORTA,84,"(341, 91, 886, 714)"
19:30:03.262,PERSON,ORTA,87,"(344, 77, 887, 714)"
19:30:03.318,PERSON,ORTA,87,"(344, 77, 887, 714)"
19:30:03.375,PERSON,ORTA,87,"(345, 78, 887, 714)"
19:30:03.432,PERSON,ORTA,86,"(343, 75, 887, 714)"
19:30:03.488,PERSON,ORTA,87,"(343, 76, 886, 714)"
19:30:03.549,PERSON,ORTA,86,"(344, 76, 886, 714)"
19:30:03.604,PERSON,ORTA,76,"(312, 91, 884, 713)"
19:30:03.662,PERSON,ORTA,85,"(345, 74, 882, 712)"
19:30:03.715,PERSON,ORTA,87,"(346, 79, 887, 712)"
19:30:03.772,PERSON,ORTA,85,"(348, 81, 883, 712)"
19:30:03.828,PERSON,ORTA,85,"(348, 81, 883, 712)"
19:30:03.885,PERSON,ORTA,87,"(350, 86, 881, 712)"
19:30:03.941,PERSON,ORTA,83,"(354, 124, 887, 712)"
19:30:03.998,PERSON,ORTA,85,"(354, 79, 882, 713)"
19:30:04.055,PERSON,ORTA,87,"(354, 79, 883, 713)"
19:30:04.111,PERSON,ORTA,84,"(356, 117, 881, 713)"
19:30:04.167,PERSON,ORTA,88,"(356, 90, 881, 712)"
19:30:04.225,PERSON,ORTA,85,"(355, 97, 882, 712)"
19:30:04.282,PERSON,ORTA,86,"(354, 95, 884, 713)"
19:30:04.334,PERSON,ORTA,86,"(354, 95, 884, 713)"
19:30:04.388,PERSON,ORTA,86,"(356, 83, 884, 713)"
19:30:04.446,PERSON,ORTA,85,"(355, 81, 885, 713)"
19:30:04.503,PERSON,ORTA,86,"(359, 93, 886, 713)"
19:30:04.559,PERSON,ORTA,81,"(359, 209, 884, 713)"
19:30:04.659,PERSON,ORTA,81,"(354, 229, 887, 714)"
19:30:04.729,PERSON,ORTA,81,"(358, 161, 884, 712)"
19:30:04.786,PERSON,ORTA,81,"(357, 245, 884, 714)"
19:30:04.843,PERSON,ORTA,80,"(355, 98, 887, 713)"
19:30:04.901,PERSON,ORTA,80,"(354, 95, 886, 713)"
19:30:04.957,PERSON,ORTA,86,"(353, 80, 890, 714)"
19:30:05.014,PERSON,ORTA,87,"(353, 76, 889, 714)"
19:30:05.014,CLOCK,ASAGI,44,"(242, 127, 337, 213)"
19:30:05.068,PERSON,ORTA,85,"(354, 78, 885, 713)"
19:30:05.123,PERSON,ORTA,75,"(351, 84, 894, 713)"
19:30:05.176,PERSON,ORTA,83,"(358, 77, 887, 714)"
19:30:05.229,PERSON,ORTA,83,"(358, 77, 887, 714)"
19:30:05.285,PERSON,ORTA,88,"(357, 79, 885, 713)"
19:30:05.344,PERSON,ORTA,85,"(355, 75, 886, 714)"
19:30:05.395,PERSON,ORTA,79,"(357, 95, 883, 714)"
19:30:05.449,PERSON,ORTA,79,"(356, 226, 881, 714)"
19:30:05.501,PERSON,ORTA,78,"(352, 241, 887, 714)"
19:30:05.563,PERSON,ORTA,78,"(352, 241, 887, 714)"
19:30:05.617,PERSON,ORTA,81,"(355, 164, 882, 714)"
19:30:05.672,PERSON,ORTA,83,"(355, 123, 879, 714)"
19:30:05.725,PERSON,ORTA,83,"(355, 123, 879, 714)"
19:30:05.780,PERSON,ORTA,84,"(351, 140, 884, 713)"
19:30:05.839,PERSON,ORTA,83,"(353, 128, 881, 714)"
19:30:05.893,PERSON,ORTA,83,"(349, 138, 882, 713)"
19:30:05.951,PERSON,ORTA,84,"(351, 99, 876, 713)"
19:30:06.009,PERSON,ORTA,82,"(350, 91, 880, 713)"
19:30:06.065,PERSON,ORTA,82,"(353, 100, 879, 714)"
19:30:06.065,CLOCK,ASAGI,49,"(248, 130, 337, 211)"
19:30:06.121,PERSON,ORTA,82,"(350, 194, 883, 713)"
19:30:06.177,PERSON,ORTA,72,"(353, 127, 882, 714)"
19:30:06.233,PERSON,ORTA,72,"(353, 127, 882, 714)"
19:30:06.288,PERSON,ORTA,82,"(350, 110, 878, 713)"
19:30:06.344,PERSON,ORTA,83,"(351, 100, 879, 713)"
19:30:06.400,PERSON,ORTA,81,"(353, 107, 878, 713)"
19:30:06.456,PERSON,ORTA,83,"(355, 191, 881, 713)"
19:30:06.513,PERSON,ORTA,85,"(352, 79, 880, 713)"
19:30:06.569,PERSON,ORTA,79,"(354, 109, 879, 714)"
19:30:06.625,PERSON,ORTA,75,"(354, 249, 882, 714)"
19:30:06.679,PERSON,ORTA,76,"(354, 115, 882, 715)"
19:30:06.736,PERSON,ORTA,76,"(354, 115, 882, 715)"
19:30:06.790,PERSON,ORTA,81,"(355, 276, 879, 714)"
19:30:06.844,PERSON,ORTA,87,"(356, 278, 882, 713)"
19:30:06.904,PERSON,ORTA,81,"(354, 277, 877, 714)"
19:30:06.961,PERSON,ORTA,75,"(354, 248, 882, 713)"
19:30:07.016,PERSON,ORTA,83,"(355, 282, 881, 713)"
19:30:07.072,PERSON,ORTA,81,"(355, 284, 878, 714)"
19:30:07.125,PERSON,ORTA,84,"(356, 284, 877, 713)"
19:30:07.183,PERSON,ORTA,80,"(355, 265, 882, 713)"
19:30:07.238,PERSON,ORTA,80,"(355, 265, 882, 713)"
19:30:07.293,PERSON,ORTA,73,"(354, 127, 881, 714)"
19:30:07.351,PERSON,ORTA,72,"(354, 214, 880, 713)"
19:30:07.408,PERSON,ORTA,75,"(353, 129, 879, 713)"
19:30:07.463,PERSON,ORTA,82,"(352, 131, 874, 713)"
19:30:07.517,PERSON,ORTA,81,"(349, 104, 878, 713)"
19:30:07.573,PERSON,ORTA,80,"(346, 81, 876, 713)"
19:30:07.632,PERSON,ORTA,86,"(346, 82, 876, 713)"
19:30:07.687,PERSON,ORTA,82,"(345, 96, 877, 713)"
19:30:07.743,PERSON,ORTA,82,"(345, 96, 877, 713)"
19:30:07.798,PERSON,ORTA,86,"(347, 70, 877, 713)"
19:30:07.855,PERSON,ORTA,82,"(339, 79, 873, 713)"
19:30:07.910,PERSON,ORTA,82,"(339, 79, 873, 713)"
19:30:07.966,PERSON,ORTA,83,"(342, 82, 870, 713)"
19:30:08.023,PERSON,ORTA,85,"(339, 82, 867, 713)"
19:30:08.023,CLOCK,ASAGI,44,"(238, 130, 336, 211)"
19:30:08.079,PERSON,ORTA,83,"(335, 68, 863, 714)"
19:30:08.133,PERSON,ORTA,86,"(332, 83, 864, 714)"
19:30:08.189,PERSON,ORTA,85,"(332, 93, 862, 713)"
19:30:08.246,PERSON,ORTA,85,"(332, 93, 862, 713)"
19:30:08.301,PERSON,ORTA,83,"(326, 101, 858, 713)"
19:30:08.362,PERSON,ORTA,83,"(324, 108, 864, 713)"
19:30:08.418,PERSON,ORTA,83,"(324, 108, 864, 713)"
19:30:08.474,PERSON,ORTA,74,"(321, 97, 849, 713)"
19:30:08.532,PERSON,ORTA,81,"(320, 77, 854, 714)"
19:30:08.590,PERSON,ORTA,67,"(324, 77, 857, 713)"
19:30:08.646,PERSON,ORTA,67,"(321, 83, 854, 714)"
19:30:08.646,PERSON,ORTA,63,"(320, 276, 853, 715)"
19:30:08.703,PERSON,ORTA,77,"(321, 92, 851, 713)"
19:30:08.761,PERSON,ORTA,77,"(321, 92, 851, 713)"
19:30:08.816,PERSON,ORTA,81,"(326, 131, 853, 713)"
19:30:08.872,PERSON,ORTA,82,"(332, 70, 853, 713)"
19:30:08.927,PERSON,ORTA,82,"(332, 70, 853, 713)"
19:30:08.984,PERSON,ORTA,85,"(330, 80, 856, 713)"
19:30:09.041,PERSON,ORTA,78,"(330, 94, 859, 713)"
19:30:09.099,PERSON,ORTA,81,"(335, 96, 858, 712)"
19:30:09.157,PERSON,ORTA,83,"(332, 96, 857, 713)"
19:30:09.214,PERSON,ORTA,83,"(338, 81, 859, 713)"
19:30:09.270,PERSON,ORTA,83,"(339, 88, 858, 713)"
19:30:09.326,PERSON,ORTA,81,"(341, 112, 858, 713)"
19:30:09.326,CLOCK,ASAGI,48,"(246, 132, 338, 213)"
19:30:09.385,PERSON,ORTA,81,"(341, 89, 858, 714)"
19:30:09.438,PERSON,ORTA,81,"(341, 89, 858, 714)"
19:30:09.496,PERSON,ORTA,81,"(341, 89, 860, 714)"
19:30:09.556,PERSON,ORTA,82,"(342, 114, 861, 713)"
19:30:09.610,PERSON,ORTA,74,"(339, 109, 855, 713)"
19:30:09.665,PERSON,ORTA,79,"(339, 109, 858, 713)"
19:30:09.722,PERSON,ORTA,78,"(338, 156, 859, 714)"
19:30:09.777,PERSON,ORTA,82,"(338, 80, 857, 713)"
19:30:09.833,PERSON,ORTA,84,"(340, 100, 854, 712)"
19:30:09.884,PERSON,ORTA,81,"(338, 123, 849, 712)"
19:30:09.943,PERSON,ORTA,81,"(338, 123, 849, 712)"
19:30:09.999,PERSON,ORTA,79,"(337, 83, 854, 712)"
19:30:10.056,PERSON,ORTA,78,"(334, 89, 852, 712)"
19:30:10.108,PERSON,ORTA,67,"(333, 116, 849, 712)"
19:30:10.162,PERSON,ORTA,74,"(334, 96, 848, 712)"
19:30:10.217,PERSON,ORTA,76,"(334, 73, 847, 712)"
19:30:10.272,PERSON,ORTA,77,"(334, 74, 849, 712)"
19:30:10.272,CLOCK,ASAGI,45,"(238, 126, 335, 212)"
19:30:10.328,PERSON,ORTA,75,"(330, 75, 848, 712)"
19:30:10.385,PERSON,ORTA,76,"(332, 70, 850, 713)"
19:30:10.443,PERSON,ORTA,76,"(332, 70, 850, 713)"
19:30:10.499,PERSON,ORTA,64,"(332, 110, 850, 712)"
19:30:10.555,PERSON,ORTA,76,"(337, 123, 851, 713)"
19:30:10.611,PERSON,ORTA,76,"(337, 123, 851, 713)"
19:30:10.664,PERSON,ORTA,67,"(347, 107, 852, 713)"
19:30:10.719,PERSON,ORTA,78,"(342, 80, 860, 713)"
19:30:10.773,PERSON,ORTA,81,"(342, 98, 852, 712)"
19:30:10.829,PERSON,ORTA,81,"(343, 78, 861, 712)"
19:30:10.885,PERSON,ORTA,79,"(346, 94, 853, 713)"
19:30:10.942,PERSON,ORTA,79,"(346, 94, 853, 713)"
19:30:10.998,PERSON,ORTA,81,"(342, 99, 853, 713)"
19:30:11.053,PERSON,ORTA,84,"(343, 99, 863, 713)"
19:30:11.108,PERSON,ORTA,84,"(343, 99, 863, 713)"
19:30:11.165,PERSON,ORTA,79,"(342, 114, 858, 713)"
19:30:11.223,PERSON,ORTA,82,"(342, 80, 858, 712)"
19:30:11.281,PERSON,ORTA,81,"(343, 86, 853, 713)"
19:30:11.340,PERSON,ORTA,80,"(343, 93, 857, 713)"
19:30:11.396,PERSON,ORTA,66,"(340, 74, 860, 713)"
19:30:11.396,PERSON,ORTA,57,"(337, 262, 864, 713)"
19:30:11.396,CLOCK,ASAGI,44,"(239, 125, 338, 212)"
19:30:11.454,PERSON,ORTA,75,"(339, 72, 854, 712)"
19:30:11.514,PERSON,ORTA,76,"(335, 141, 861, 713)"
19:30:11.574,PERSON,ORTA,78,"(337, 112, 854, 712)"
19:30:11.633,PERSON,ORTA,78,"(337, 112, 854, 712)"
19:30:11.693,PERSON,ORTA,83,"(336, 78, 856, 712)"
19:30:11.753,PERSON,ORTA,80,"(341, 114, 859, 713)"
19:30:11.807,PERSON,ORTA,79,"(342, 98, 855, 712)"
19:30:11.861,PERSON,ORTA,81,"(340, 90, 856, 712)"
19:30:11.920,PERSON,ORTA,81,"(335, 90, 857, 712)"
19:30:11.920,CLOCK,ASAGI,43,"(246, 128, 336, 212)"
19:30:11.984,PERSON,ORTA,80,"(340, 110, 856, 713)"
19:30:12.044,PERSON,ORTA,76,"(340, 95, 857, 713)"
19:30:12.102,PERSON,ORTA,79,"(332, 95, 856, 713)"
19:30:12.158,PERSON,ORTA,78,"(343, 97, 860, 713)"
19:30:12.216,PERSON,ORTA,79,"(339, 85, 857, 712)"
19:30:12.273,PERSON,ORTA,78,"(338, 172, 863, 713)"
19:30:12.333,PERSON,ORTA,78,"(338, 172, 863, 713)"
19:30:12.395,PERSON,ORTA,79,"(339, 99, 857, 713)"
19:30:12.454,PERSON,ORTA,78,"(333, 97, 861, 712)"
19:30:12.513,PERSON,ORTA,79,"(339, 84, 854, 712)"
19:30:12.570,PERSON,ORTA,78,"(339, 87, 861, 713)"
19:30:12.626,PERSON,ORTA,80,"(336, 108, 856, 713)"
19:30:12.683,PERSON,ORTA,79,"(337, 84, 858, 713)"
19:30:12.740,PERSON,ORTA,83,"(339, 107, 859, 713)"
19:30:12.800,PERSON,ORTA,78,"(335, 139, 855, 713)"
19:30:12.859,PERSON,ORTA,78,"(335, 139, 855, 713)"
19:30:12.919,PERSON,ORTA,79,"(340, 102, 862, 713)"
19:30:12.974,PERSON,ORTA,78,"(336, 93, 859, 713)"
19:30:13.034,PERSON,ORTA,78,"(336, 93, 859, 713)"
19:30:13.113,PERSON,ORTA,79,"(334, 115, 857, 713)"
19:30:13.169,PERSON,ORTA,82,"(341, 114, 855, 712)"
19:30:13.222,PERSON,ORTA,82,"(341, 114, 855, 712)"
19:30:13.277,PERSON,ORTA,77,"(340, 88, 857, 713)"
19:30:13.330,PERSON,ORTA,80,"(337, 148, 854, 712)"
19:30:13.392,PERSON,ORTA,77,"(336, 86, 858, 713)"
19:30:13.451,PERSON,ORTA,79,"(338, 92, 861, 713)"
19:30:13.451,CLOCK,ASAGI,40,"(245, 128, 335, 213)"
19:30:13.511,PERSON,ORTA,82,"(336, 76, 851, 713)"
19:30:13.565,PERSON,ORTA,80,"(334, 86, 856, 713)"
19:30:13.625,PERSON,ORTA,81,"(335, 90, 857, 713)"
19:30:13.684,PERSON,ORTA,79,"(338, 142, 861, 712)"
19:30:13.745,PERSON,ORTA,79,"(338, 142, 861, 712)"
19:30:13.799,PERSON,ORTA,76,"(340, 103, 857, 713)"
19:30:13.856,PERSON,ORTA,80,"(342, 89, 850, 713)"
19:30:13.909,PERSON,ORTA,80,"(342, 89, 850, 713)"
19:30:13.968,PERSON,ORTA,80,"(335, 93, 855, 713)"
19:30:14.027,PERSON,ORTA,81,"(333, 84, 855, 713)"
19:30:14.091,PERSON,ORTA,82,"(338, 95, 857, 712)"
19:30:14.150,PERSON,ORTA,76,"(343, 103, 858, 712)"
19:30:14.209,PERSON,ORTA,78,"(336, 96, 857, 713)"
19:30:14.268,PERSON,ORTA,80,"(340, 81, 853, 713)"
19:30:14.324,PERSON,ORTA,80,"(335, 129, 855, 713)"
19:30:14.324,CLOCK,ASAGI,45,"(235, 124, 336, 211)"
19:30:14.381,PERSON,ORTA,77,"(336, 102, 856, 712)"
19:30:14.439,PERSON,ORTA,77,"(336, 102, 856, 712)"
19:30:14.501,PERSON,ORTA,77,"(336, 160, 861, 712)"
19:30:14.558,PERSON,ORTA,80,"(338, 103, 863, 713)"
19:30:14.612,PERSON,ORTA,80,"(338, 103, 863, 713)"
19:30:14.665,PERSON,ORTA,82,"(333, 120, 865, 713)"
19:30:14.722,PERSON,ORTA,82,"(335, 94, 870, 713)"
19:30:14.778,PERSON,ORTA,64,"(334, 99, 870, 714)"
19:30:14.778,PERSON,ORTA,42,"(333, 294, 871, 713)"
19:30:14.834,PERSON,ORTA,62,"(337, 85, 870, 714)"
19:30:14.834,CLOCK,ASAGI,42,"(248, 130, 333, 212)"
19:30:14.891,PERSON,ORTA,69,"(328, 335, 870, 715)"
19:30:14.950,PERSON,ORTA,69,"(328, 335, 870, 715)"
19:30:15.010,PERSON,ORTA,87,"(323, 75, 881, 713)"
19:30:15.068,PERSON,ORTA,82,"(327, 96, 882, 713)"
19:30:15.125,PERSON,ORTA,82,"(327, 96, 882, 713)"
19:30:15.182,PERSON,ORTA,83,"(328, 94, 881, 713)"
19:30:15.182,CLOCK,ASAGI,41,"(248, 124, 338, 213)"
19:30:15.237,PERSON,ORTA,83,"(334, 118, 878, 713)"
19:30:15.291,PERSON,ORTA,83,"(343, 89, 877, 713)"
19:30:15.347,PERSON,ORTA,84,"(340, 85, 876, 713)"
19:30:15.404,PERSON,ORTA,83,"(337, 99, 870, 713)"
19:30:15.462,PERSON,ORTA,85,"(336, 115, 868, 714)"
19:30:15.519,PERSON,ORTA,84,"(332, 114, 866, 713)"
19:30:15.519,CLOCK,ASAGI,46,"(248, 127, 336, 211)"
19:30:15.575,PERSON,ORTA,83,"(326, 107, 863, 713)"
19:30:15.631,PERSON,ORTA,83,"(326, 107, 863, 713)"
19:30:15.690,PERSON,ORTA,86,"(320, 80, 860, 713)"
19:30:15.748,PERSON,ORTA,83,"(325, 154, 863, 713)"
19:30:15.805,PERSON,ORTA,85,"(324, 85, 874, 713)"
19:30:15.862,PERSON,ORTA,82,"(331, 223, 877, 712)"
19:30:15.920,PERSON,ORTA,83,"(332, 96, 877, 713)"
19:30:15.978,PERSON,ORTA,87,"(335, 78, 880, 713)"
19:30:16.038,PERSON,ORTA,84,"(338, 79, 877, 714)"
19:30:16.095,PERSON,ORTA,87,"(338, 85, 874, 713)"
19:30:16.156,PERSON,ORTA,87,"(338, 85, 874, 713)"
19:30:16.218,PERSON,ORTA,84,"(331, 69, 864, 713)"
19:30:16.278,PERSON,ORTA,80,"(334, 70, 873, 713)"
19:30:16.332,PERSON,ORTA,80,"(334, 70, 873, 713)"
19:30:16.388,PERSON,ORTA,82,"(332, 79, 870, 714)"
19:30:16.450,PERSON,ORTA,82,"(330, 262, 870, 715)"
19:30:16.511,PERSON,ORTA,78,"(332, 213, 870, 715)"
19:30:16.566,PERSON,ORTA,84,"(333, 77, 869, 713)"
19:30:16.623,PERSON,ORTA,85,"(328, 101, 875, 713)"
19:30:16.678,PERSON,ORTA,86,"(330, 78, 870, 713)"
19:30:16.739,PERSON,ORTA,85,"(332, 81, 872, 713)"
